tile_count,solar_system_count,total_panel_area,fips,county,solar_panel_area_divided_by_area,solar_panel_area_per_capita,tile_count_residential,solar_system_count_residential,total_panel_area_residential,lat,lon,daily_solar_radiation,number_of_solar_system_per_household,Median_Income ,Education_Level,Homeownership,Population_Density
0,0,0,26125142600,Oakland County,0,0,0,0,0,42.627,-83.321,3.67,0,"40,638",46.4,75.07,556.1
7,5,263.5429243,26125142700,Oakland County,42.3582413,0.01392028,3,3,52.03400729,42.622,-83.282,3.67,0.001883239,"40,638",46.4,75.07,556.1
3,3,120.3293038,26125128200,Oakland County,17.58850175,0.014156679,2,2,48.11855273,42.751,-83.298,3.67,0.001697793,"40,638",46.4,75.07,556.1
2,2,143.6637552,26125162400,Oakland County,29.51315357,0.013654484,1,1,29.98524597,42.451,-83.25,3.67,0.001132503,"40,638",46.4,75.07,556.1
11,8,407.0869932,26125144100,Oakland County,44.40935946,0.02714214,6,6,114.0512732,42.692,-83.398,3.67,0.003494467,"40,638",46.4,75.07,556.1
3,3,72.24050578,26125144200,Oakland County,26.71808028,0.016645278,3,3,72.24050578,42.688,-83.427,3.67,0.001775148,"40,638",46.4,75.07,556.1
8,8,187.8805381,26125144300,Oakland County,26.18775385,0.019814347,7,7,71.9260801,42.674,-83.425,3.67,0.004992867,"40,638",46.4,75.07,556.1
0,0,0,26125140700,Oakland County,0,0,0,0,0,42.639,-83.224,3.67,0,"40,638",46.4,75.07,556.1
4,3,87.02369598,26125144400,Oakland County,32.27862742,0.017502755,4,3,87.02369598,42.677,-83.393,3.67,0.001607717,"40,638",46.4,75.07,556.1
1,1,13.12785756,26125144500,Oakland County,6.085422851,0.004394998,1,1,13.12785756,42.676,-83.351,3.67,0.000787402,"40,638",46.4,75.07,556.1
3,3,57.47268245,26125144600,Oakland County,31.28486924,0.014586975,3,3,57.47268245,42.668,-83.367,3.67,0.001925546,"40,638",46.4,75.07,556.1
1,1,11.84957324,26125144701,Oakland County,13.53627422,0.003159886,1,1,11.84957324,,,,0.000597729,"40,638",46.4,75.07,556.1
0,0,0,26125144800,Oakland County,0,0,0,0,0,42.649,-83.369,3.67,0,"40,638",46.4,75.07,556.1
1,1,10.18393804,26125144900,Oakland County,10.14428403,0.002585412,1,1,10.18393804,42.652,-83.395,3.67,0.000517331,"40,638",46.4,75.07,556.1
3,3,80.77279605,26125145100,Oakland County,81.16137235,0.035835313,3,3,80.77279605,42.637,-83.395,3.67,0.003293085,"40,638",46.4,75.07,556.1
2,2,32.4988084,26125145200,Oakland County,24.11704871,0.00886009,2,2,32.4988084,42.621,-83.373,3.67,0.001187648,"40,638",46.4,75.07,556.1
1,1,72.67687949,26125145300,Oakland County,0,0,0,0,0,42.631,-83.375,3.67,0,"40,638",46.4,75.07,556.1
5,4,175.2859685,26125145400,Oakland County,60.19227832,0.024361603,4,3,104.9985074,42.628,-83.34,3.67,0.001728111,"40,638",46.4,75.07,556.1
2,1,110.2803964,26125145501,Oakland County,0,0,0,0,0,,,,0,"40,638",46.4,75.07,556.1
1,1,21.89678208,26125145502,Oakland County,8.26252195,0.005711211,1,1,21.89678208,42.63,-83.405,3.67,0.000628536,"40,638",46.4,75.07,556.1
2,2,28.98621694,26125140900,Oakland County,14.09380285,0.006451417,2,2,28.98621694,42.653,-83.315,3.67,0.001715266,"40,638",46.4,75.07,556.1
3,3,49.44856541,26125145600,Oakland County,24.19631902,0.010742682,3,3,49.44856541,42.653,-83.425,3.67,0.001576458,"40,638",46.4,75.07,556.1
0,0,0,26125184600,Oakland County,0,0,0,0,0,42.479,-83.134,3.67,0,"40,638",46.4,75.07,556.1
2,2,65.74157945,26125145700,Oakland County,42.74829664,0.025422111,2,2,65.74157945,42.662,-83.352,3.67,0.001746725,"40,638",46.4,75.07,556.1
4,3,67.58459381,26125145900,Oakland County,73.13936789,0.024102922,4,3,67.58459381,42.647,-83.336,3.67,0.002135231,"40,638",46.4,75.07,556.1
5,5,94.1449338,26125141000,Oakland County,40.29745695,0.016259919,5,5,94.1449338,42.684,-83.274,3.67,0.00218627,"40,638",46.4,75.07,556.1
10,10,123.6192196,26125150200,Oakland County,38.27840224,0.049726154,10,10,123.6192196,42.593,-83.303,3.67,0.010449321,"40,638",46.4,75.07,556.1
13,12,270.5874406,26125150300,Oakland County,105.6995402,0.055653525,13,12,270.5874406,42.585,-83.269,3.67,0.006253257,"40,638",46.4,75.07,556.1
4,4,51.38343885,26125150400,Oakland County,34.53926232,0.018436828,4,4,51.38343885,42.597,-83.228,3.67,0.004179728,"40,638",46.4,75.07,556.1
6,6,112.8513937,26125150500,Oakland County,52.30944081,0.039989863,6,6,112.8513937,42.573,-83.217,3.67,0.005714286,"40,638",46.4,75.07,556.1
7,7,176.1991781,26125150600,Oakland County,27.73575126,0.021296982,6,6,60.58991353,42.575,-83.302,3.67,0.005617978,"40,638",46.4,75.07,556.1
10,9,160.350059,26125150700,Oakland County,66.10582574,0.035928761,10,9,160.350059,42.548,-83.312,3.67,0.005736138,"40,638",46.4,75.07,556.1
9,8,183.5503002,26125150800,Oakland County,77.06996884,0.043588293,9,8,183.5503002,42.548,-83.294,3.67,0.004816376,"40,638",46.4,75.07,556.1
8,8,117.2902962,26125150900,Oakland County,44.54752651,0.031881026,8,8,117.2902962,42.549,-83.274,3.67,0.005044136,"40,638",46.4,75.07,556.1
7,7,128.3734253,26125151000,Oakland County,62.46137335,0.025097444,7,7,128.3734253,42.545,-83.25,3.67,0.00378583,"40,638",46.4,75.07,556.1
7,7,68.54876025,26125121500,Oakland County,45.84492981,0.019613379,7,7,68.54876025,42.82,-83.258,3.67,0.004530744,"40,638",46.4,75.07,556.1
19,17,517.2865875,26125152000,Oakland County,61.55571367,0.07840284,16,15,310.1616363,42.578,-83.246,3.67,0.01174628,"40,638",46.4,75.07,556.1
0,0,0,26125142000,Oakland County,0,0,0,0,0,42.638,-83.317,3.67,0,"40,638",46.4,75.07,556.1
0,0,0,26125154000,Oakland County,0,0,0,0,0,42.614,-83.332,3.67,0,"40,638",46.4,75.07,556.1
0,0,0,26125154100,Oakland County,0,0,0,0,0,42.607,-83.427,3.67,0,"40,638",46.4,75.07,556.1
4,4,54.46295593,26125154500,Oakland County,13.54239675,0.021890256,4,4,54.46295593,42.589,-83.375,3.67,0.004968944,"40,638",46.4,75.07,556.1
3,3,28.60040071,26125154600,Oakland County,9.788895068,0.009923803,3,3,28.60040071,42.604,-83.373,3.67,0.00310559,"40,638",46.4,75.07,556.1
6,6,91.14113173,26125156000,Oakland County,43.39086895,0.038294593,6,6,91.14113173,42.599,-83.341,3.67,0.005555556,"40,638",46.4,75.07,556.1
4,3,41.28917283,26125133001,Oakland County,19.35163589,0.014719848,4,3,41.28917283,,,,0.003239741,"40,638",46.4,75.07,556.1
4,4,40.78704062,26125156100,Oakland County,17.93738945,0.009049709,4,4,40.78704062,42.602,-83.419,3.67,0.002533249,"40,638",46.4,75.07,556.1
3,3,38.21301544,26125156200,Oakland County,11.42444005,0.005774976,3,3,38.21301544,42.577,-83.417,3.67,0.001261564,"40,638",46.4,75.07,556.1
3,3,36.52518577,26125156300,Oakland County,22.66145282,0.009320027,3,3,36.52518577,42.577,-83.343,3.67,0.002025658,"40,638",46.4,75.07,556.1
3,3,92.11646593,26125156400,Oakland County,41.5809426,0.024234798,3,3,92.11646593,42.563,-83.342,3.67,0.002021563,"40,638",46.4,75.07,556.1
1,1,35.15306155,26125156500,Oakland County,14.49172149,0.007839666,1,1,35.15306155,42.566,-83.386,3.67,0.000613497,"40,638",46.4,75.07,556.1
0,0,0,26125157400,Oakland County,0,0,0,0,0,42.534,-83.409,3.67,0,"40,638",46.4,75.07,556.1
1,1,17.04281171,26125157500,Oakland County,14.81355017,0.005054215,1,1,17.04281171,42.55,-83.41,3.67,0.000660939,"40,638",46.4,75.07,556.1
4,4,94.24930807,26125157700,Oakland County,93.51632709,0.033878256,4,4,94.24930807,42.535,-83.39,3.67,0.005188067,"40,638",46.4,75.07,556.1
3,3,20.4468942,26125157800,Oakland County,20.32466169,0.00576944,3,3,20.4468942,42.535,-83.37,3.67,0.001776199,"40,638",46.4,75.07,556.1
3,3,29.66681439,26125157900,Oakland County,33.17460043,0.010737175,3,3,29.66681439,42.55,-83.371,3.67,0.003003003,"40,638",46.4,75.07,556.1
7,7,148.773626,26125158000,Oakland County,68.66524695,0.037855884,7,7,148.773626,42.52,-83.259,3.67,0.005109489,"40,638",46.4,75.07,556.1
5,4,73.03865386,26125158100,Oakland County,71.41384604,0.023245911,5,4,73.03865386,42.524,-83.234,3.67,0.003187251,"40,638",46.4,75.07,556.1
2,1,24.77990888,26125158200,Oakland County,25.05099319,0.00743918,2,1,24.77990888,42.525,-83.214,3.67,0.000686813,"40,638",46.4,75.07,556.1
2,2,21.38319041,26125194200,Oakland County,13.0155868,0.011230667,2,2,21.38319041,42.654,-83.165,3.67,0.002301496,"40,638",46.4,75.07,556.1
10,10,177.6806183,26125159000,Oakland County,45.76370842,0.040789857,10,10,177.6806183,42.517,-83.294,3.67,0.006101281,"40,638",46.4,75.07,556.1
0,0,0,26125165000,Oakland County,0,0,0,0,0,42.462,-83.369,3.67,0,"40,638",46.4,75.07,556.1
6,6,146.9918668,26125160900,Oakland County,132.3638125,0.035799286,6,6,146.9918668,42.5,-83.302,3.67,0.00265252,"40,638",46.4,75.07,556.1
5,3,92.9861238,26125161000,Oakland County,7.918612924,0.006098612,2,2,13.27667901,42.479,-83.3,3.67,0.002120891,"40,638",46.4,75.07,556.1
8,4,541.4900626,26125161100,Oakland County,29.32820127,0.011107242,2,2,37.38697509,42.482,-83.273,3.67,0.000972763,"40,638",46.4,75.07,556.1
3,3,44.55844674,26125143500,Oakland County,10.80132499,0.007259441,3,3,44.55844674,42.692,-83.338,3.67,0.00130833,"40,638",46.4,75.07,556.1
1,1,13.63799922,26125161200,Oakland County,12.05238717,0.002779861,1,1,13.63799922,42.495,-83.25,3.67,0.000565931,"40,638",46.4,75.07,556.1
0,0,0,26125161300,Oakland County,0,0,0,0,0,42.496,-83.21,3.67,0,"40,638",46.4,75.07,556.1
3,3,44.77632638,26125161500,Oakland County,59.53149257,0.023957371,3,3,44.77632638,42.48,-83.231,3.67,0.003989362,"40,638",46.4,75.07,556.1
18,7,1422.691062,26125161600,Oakland County,132.0197985,0.054495984,4,4,137.5478635,42.48,-83.251,3.67,0.003472222,"40,638",46.4,75.07,556.1
1,1,149.9025466,26125161700,Oakland County,0,0,0,0,0,42.464,-83.298,3.67,0,"40,638",46.4,75.07,556.1
3,1,92.79902469,26125161800,Oakland County,0,0,0,0,0,42.458,-83.27,3.67,0,"40,638",46.4,75.07,556.1
6,4,150.6606605,26125161900,Oakland County,101.7151344,0.066664009,6,4,150.6606605,42.465,-83.241,3.67,0.004640371,"40,638",46.4,75.07,556.1
1,1,25.16627995,26125194300,Oakland County,11.45551623,0.00674157,1,1,25.16627995,42.654,-83.191,3.67,0.00069979,"40,638",46.4,75.07,556.1
1,1,30.95098323,26125162000,Oakland County,26.49044297,0.008470439,1,1,30.95098323,42.466,-83.222,3.67,0.000686813,"40,638",46.4,75.07,556.1
0,0,0,26125162100,Oakland County,0,0,0,0,0,42.463,-83.211,3.67,0,"40,638",46.4,75.07,556.1
2,2,23.90773529,26125162200,Oakland County,41.83585508,0.017579217,2,2,23.90773529,42.452,-83.211,3.67,0.003030303,"40,638",46.4,75.07,556.1
2,2,33.33137946,26125162300,Oakland County,23.54326644,0.008746098,2,2,33.33137946,42.451,-83.222,3.67,0.001287001,"40,638",46.4,75.07,556.1
5,5,118.2856437,26125162500,Oakland County,59.58059023,0.036139824,5,5,118.2856437,42.45,-83.298,3.67,0.003221649,"40,638",46.4,75.07,556.1
4,3,65.30533022,26125124500,Oakland County,21.42226672,0.010582617,4,3,65.30533022,42.8,-83.62,3.67,0.001310616,"40,638",46.4,75.07,556.1
10,10,365.4381127,26125166000,Oakland County,60.71935573,0.052078277,7,7,123.1130477,42.522,-83.34,3.67,0.006244425,"40,638",46.4,75.07,556.1
1,1,13.78097601,26125166100,Oakland County,13.64073561,0.003697606,1,1,13.78097601,42.521,-83.37,3.67,0.00060423,"40,638",46.4,75.07,556.1
0,0,0,26125173100,Oakland County,0,0,0,0,0,42.465,-83.134,3.67,0,"40,638",46.4,75.07,556.1
4,3,234.1618563,26125166200,Oakland County,48.28984793,0.017383179,3,2,48.95103253,42.52,-83.389,3.67,0.001986097,"40,638",46.4,75.07,556.1
3,3,24.94972357,26125166400,Oakland County,24.64661944,0.007524042,3,3,24.94972357,42.506,-83.388,3.67,0.002512563,"40,638",46.4,75.07,556.1
1,1,26.030431,26125166500,Oakland County,25.94558892,0.00899462,1,1,26.030431,42.506,-83.369,3.67,0.000963391,"40,638",46.4,75.07,556.1
4,2,73.46747051,26125166600,Oakland County,56.70921652,0.019013321,4,2,73.46747051,42.504,-83.349,3.67,0.000999001,"40,638",46.4,75.07,556.1
1,1,33.10650215,26125188100,Oakland County,65.69445172,0.013759976,1,1,33.10650215,42.482,-83.178,3.67,0.001042753,"40,638",46.4,75.07,556.1
2,2,50.85164602,26125167400,Oakland County,45.35304308,0.009080651,2,2,50.85164602,42.451,-83.334,3.67,0.000914495,"40,638",46.4,75.07,556.1
5,5,74.95569124,26125167500,Oakland County,41.94217022,0.012986086,5,5,74.95569124,42.464,-83.337,3.67,0.002270663,"40,638",46.4,75.07,556.1
2,2,21.56809586,26125167800,Oakland County,22.42213246,0.0047465,2,2,21.56809586,42.519,-83.428,3.67,0.000959693,"40,638",46.4,75.07,556.1
9,8,263.1353798,26125168400,Oakland County,69.68401366,0.049627552,8,7,174.0934528,42.46,-83.425,3.67,0.005169867,"40,638",46.4,75.07,556.1
4,3,37.65329849,26125168500,Oakland County,48.69461811,0.014853372,4,3,37.65329849,42.46,-83.401,3.67,0.002105263,"40,638",46.4,75.07,556.1
3,3,61.90948329,26125168600,Oakland County,30.95624302,0.010106021,3,3,61.90948329,42.447,-83.395,3.67,0.001071046,"40,638",46.4,75.07,556.1
15,13,560.0664651,26125168700,Oakland County,71.93922565,0.045408653,10,9,174.6416785,42.49,-83.426,3.67,0.005487805,"40,638",46.4,75.07,556.1
2,2,35.73653002,26125168800,Oakland County,25.76656857,0.015377164,2,2,35.73653002,42.487,-83.407,3.67,0.00240096,"40,638",46.4,75.07,556.1
0,0,0,26125168900,Oakland County,0,0,0,0,0,42.472,-83.406,3.67,0,"40,638",46.4,75.07,556.1
6,4,157.4472268,26125166700,Oakland County,96.64586402,0.064474704,6,4,157.4472268,42.503,-83.329,3.67,0.004932182,"40,638",46.4,75.07,556.1
9,7,155.7209342,26125190200,Oakland County,12.92803813,0.04282754,9,7,155.7209342,42.756,-83.117,3.67,0.005591054,"40,638",46.4,75.07,556.1
46,11,3136.133365,26125166800,Oakland County,126.495461,0.05371165,6,6,174.9925558,42.482,-83.328,3.67,0.004922067,"40,638",46.4,75.07,556.1
1,1,18.08939329,26125170000,Oakland County,25.54413125,0.007011393,1,1,18.08939329,42.503,-83.177,3.67,0.001010101,"40,638",46.4,75.07,556.1
0,0,0,26125170100,Oakland County,0,0,0,0,0,42.507,-83.196,3.67,0,"40,638",46.4,75.07,556.1
1,1,9.494266788,26125170200,Oakland County,19.44506481,0.002707233,1,1,9.494266788,42.499,-83.193,3.67,0.000702741,"40,638",46.4,75.07,556.1
1,1,21.74325258,26125170300,Oakland County,44.95825872,0.008346738,1,1,21.74325258,42.492,-83.193,3.67,0.000879507,"40,638",46.4,75.07,556.1
5,4,89.26695798,26125170400,Oakland County,162.0774178,0.023804522,5,4,89.26695798,42.493,-83.171,3.67,0.002209945,"40,638",46.4,75.07,556.1
4,4,74.32815882,26125166900,Oakland County,43.75057541,0.020549671,4,4,74.32815882,42.483,-83.348,3.67,0.002998501,"40,638",46.4,75.07,556.1
0,0,0,26125171000,Oakland County,0,0,0,0,0,42.481,-83.192,3.67,0,"40,638",46.4,75.07,556.1
13,9,395.3279634,26125167000,Oakland County,46.55096993,0.037143559,10,7,191.5864753,42.484,-83.379,3.67,0.003496503,"40,638",46.4,75.07,556.1
0,0,0,26125171200,Oakland County,0,0,0,0,0,42.463,-83.163,3.67,0,"40,638",46.4,75.07,556.1
5,3,96.9036089,26125171300,Oakland County,192.3406587,0.028788951,5,3,96.9036089,42.467,-83.177,3.67,0.00249584,"40,638",46.4,75.07,556.1
4,1,364.620629,26125171400,Oakland County,0,0,0,0,0,42.467,-83.192,3.67,0,"40,638",46.4,75.07,556.1
1,1,26.38738751,26125167900,Oakland County,26.39765092,0.009722693,1,1,26.38738751,42.52,-83.409,3.67,0.000899281,"40,638",46.4,75.07,556.1
0,0,0,26125171500,Oakland County,0,0,0,0,0,42.452,-83.191,3.67,0,"40,638",46.4,75.07,556.1
0,0,0,26125172400,Oakland County,0,0,0,0,0,42.478,-83.199,3.67,0,"40,638",46.4,75.07,556.1
2,2,32.89392209,26125172500,Oakland County,59.51253322,0.013492175,2,2,32.89392209,42.45,-83.162,3.67,0.001901141,"40,638",46.4,75.07,556.1
1,1,10.19033948,26125173400,Oakland County,11.31322328,0.001824591,1,1,10.19033948,42.453,-83.136,3.67,0.000402901,"40,638",46.4,75.07,556.1
0,0,0,26125173500,Oakland County,0,0,0,0,0,42.454,-83.126,3.67,0,"40,638",46.4,75.07,556.1
2,2,30.93995792,26125173600,Oakland County,54.99456349,0.021681821,2,2,30.93995792,42.454,-83.116,3.67,0.00295421,"40,638",46.4,75.07,556.1
1,1,15.31442561,26125124000,Oakland County,0.45871488,0.00286144,1,1,15.31442561,42.828,-83.629,3.67,0.000504286,"40,638",46.4,75.07,556.1
4,4,165.8448667,26125173000,Oakland County,94.58829281,0.020170981,3,3,91.37454206,42.468,-83.122,3.67,0.00143747,"40,638",46.4,75.07,556.1
8,6,190.2456893,26125138100,Oakland County,6.905896357,0.014339332,7,5,68.87181378,42.448,-83.609,3.67,0.003265839,"40,638",46.4,75.07,556.1
5,3,68.03210786,26125180000,Oakland County,127.7622023,0.024542607,5,3,68.03210786,42.544,-83.157,3.67,0.002592913,"40,638",46.4,75.07,556.1
2,2,25.38817371,26125180100,Oakland County,51.31261557,0.008748509,2,2,25.38817371,42.537,-83.156,3.67,0.00159109,"40,638",46.4,75.07,556.1
3,3,32.0949127,26125180200,Oakland County,45.40475945,0.009267951,3,3,32.0949127,42.534,-83.137,3.67,0.001797484,"40,638",46.4,75.07,556.1
1,1,31.0496158,26125180300,Oakland County,66.75016982,0.010890781,1,1,31.0496158,42.53,-83.156,3.67,0.000715308,"40,638",46.4,75.07,556.1
3,3,81.16620856,26125190400,Oakland County,5.682320456,0.025090018,3,3,81.16620856,42.77,-83.176,3.67,0.002454992,"40,638",46.4,75.07,556.1
21,10,906.0499146,26125181000,Oakland County,105.9673059,0.036524537,8,5,156.3615418,42.527,-83.101,3.67,0.002498751,"40,638",46.4,75.07,556.1
4,4,100.2167602,26125121700,Oakland County,18.22705846,0.017832164,4,4,100.2167602,42.824,-83.293,3.67,0.001979218,"40,638",46.4,75.07,556.1
1,1,22.87906851,26125181200,Oakland County,14.55634643,0.003583814,1,1,22.87906851,42.512,-83.101,3.67,0.000375094,"40,638",46.4,75.07,556.1
1,1,40.44500509,26125181400,Oakland County,73.87739093,0.013213004,1,1,40.44500509,42.498,-83.111,3.67,0.00075815,"40,638",46.4,75.07,556.1
2,2,96.72384691,26125190700,Oakland County,4.507464688,0.004493772,1,1,23.0081101,42.748,-83.186,3.67,0.000615006,"40,638",46.4,75.07,556.1
3,2,40.35340697,26125183100,Oakland County,48.25226398,0.009007457,3,2,40.35340697,42.526,-83.134,3.67,0.001097695,"40,638",46.4,75.07,556.1
3,3,89.68232142,26125183400,Oakland County,42.53603285,0.008884644,2,2,24.31727149,42.525,-83.195,3.67,0.001636661,"40,638",46.4,75.07,556.1
4,3,76.05051697,26125183800,Oakland County,73.49083132,0.016489704,4,3,76.05051697,42.512,-83.135,3.67,0.001430615,"40,638",46.4,75.07,556.1
0,0,0,26125183900,Oakland County,0,0,0,0,0,42.501,-83.131,3.67,0,"40,638",46.4,75.07,556.1
2,2,31.91334333,26125184000,Oakland County,55.59703555,0.010847499,2,2,31.91334333,42.5,-83.158,3.67,0.001560062,"40,638",46.4,75.07,556.1
1,1,8.670052,26125191000,Oakland County,21.52571998,0.004876295,1,1,8.670052,42.678,-83.141,3.67,0.001157407,"40,638",46.4,75.07,556.1
10,6,448.4968631,26125184200,Oakland County,196.9353049,0.025732149,4,3,109.130045,42.494,-83.135,3.67,0.001459144,"40,638",46.4,75.07,556.1
2,2,33.46746906,26125184300,Oakland County,70.2190847,0.011859486,2,2,33.46746906,42.491,-83.119,3.67,0.001596169,"40,638",46.4,75.07,556.1
5,3,590.4551476,26125184500,Oakland County,19.54862203,0.004537169,1,1,10.86198266,42.482,-83.151,3.67,0.00074129,"40,638",46.4,75.07,556.1
7,7,116.9447166,26125183700,Oakland County,112.0588392,0.021576516,7,7,116.9447166,42.511,-83.158,3.67,0.002684049,"40,638",46.4,75.07,556.1
0,0,0,26125184700,Oakland County,0,0,0,0,0,42.48,-83.117,3.67,0,"40,638",46.4,75.07,556.1
0,0,0,26125191300,Oakland County,0,0,0,0,0,42.69,-83.105,3.67,0,"40,638",46.4,75.07,556.1
0,0,0,26125187000,Oakland County,0,0,0,0,0,42.472,-83.144,3.67,0,"40,638",46.4,75.07,556.1
2,2,35.52807999,26125181100,Oakland County,34.91775259,0.012426751,2,2,35.52807999,42.519,-83.121,3.67,0.001722653,"40,638",46.4,75.07,556.1
5,4,80.7933985,26125188000,Oakland County,81.37107618,0.020573822,5,4,80.7933985,42.482,-83.163,3.67,0.002670227,"40,638",46.4,75.07,556.1
4,4,153.407877,26125160300,Oakland County,109.6198655,0.029779579,3,3,91.5722043,42.488,-83.302,3.67,0.001703578,"40,638",46.4,75.07,556.1
0,0,0,26125190500,Oakland County,0,0,0,0,0,42.726,-83.151,3.67,0,"40,638",46.4,75.07,556.1
5,5,119.7360993,26125190800,Oakland County,39.03278068,0.033785581,5,5,119.7360993,42.717,-83.181,3.67,0.003700962,"40,638",46.4,75.07,556.1
5,4,104.6855937,26125192200,Oakland County,48.13285654,0.017291971,5,4,104.6855937,42.703,-83.175,3.67,0.002024291,"40,638",46.4,75.07,556.1
12,8,611.2204021,26125132600,Oakland County,7.744331172,0.033075626,6,4,138.3553418,42.564,-83.644,3.67,0.002803083,"40,638",46.4,75.07,556.1
1,1,9.866246582,26125192400,Oakland County,5.070381041,0.001899913,1,1,9.866246582,42.688,-83.174,3.67,0.000510465,"40,638",46.4,75.07,556.1
3,2,56.61418014,26125193100,Oakland County,39.51313318,0.015739277,3,2,56.61418014,42.674,-83.155,3.67,0.001363327,"40,638",46.4,75.07,556.1
7,6,99.87804258,26125193300,Oakland County,76.81407797,0.021350586,7,6,99.87804258,42.663,-83.143,3.67,0.00286123,"40,638",46.4,75.07,556.1
21,11,1014.171929,26125194000,Oakland County,123.7364891,0.027092936,8,7,142.1024487,42.645,-83.122,3.67,0.003018542,"40,638",46.4,75.07,556.1
1,1,5.508946751,26125194100,Oakland County,4.093977916,0.001924187,1,1,5.508946751,42.64,-83.142,3.67,0.000919963,"40,638",46.4,75.07,556.1
0,0,0,26125194400,Oakland County,0,0,0,0,0,42.628,-83.19,3.67,0,"40,638",46.4,75.07,556.1
5,4,114.4545357,26125194500,Oakland County,36.83175381,0.048161047,4,3,50.52093809,42.64,-83.19,3.67,0.005110733,"40,638",46.4,75.07,556.1
0,0,0,26125981000,Oakland County,0,,0,0,0,42.638,-83.553,3.67,,"40,638",46.4,75.07,556.1
2,2,28.66655708,26125194600,Oakland County,13.1747745,0.006668192,2,2,28.66655708,42.633,-83.151,3.67,0.001271456,"40,638",46.4,75.07,556.1
0,0,0,26125160500,Oakland County,0,0,0,0,0,42.51,-83.213,3.67,0,"40,638",46.4,75.07,556.1
